"Title"	"Authors"	"Author_Affiliation"	"Correspondence_Author"	"Publish_Date"	"Abstract"	"Keywords"	"Full_Paper"
"Sox genes in grass carp (Ctenopharyngodon idella) with their implications for genome duplication and evolution"	"Authors: Lei Zhong  Xiaomu Yu and Jingou Tong"	"State Key Laboratory of Freshwater Ecology and Biotechnology  Institute of Hydrobiology  the Chinese Academy of Sciences  Wuhan  430072  PR ChinaLei Zhong  Xiaomu Yu & Jingou Tong The Graduate School of the Chinese Academy of Sciences  Beijing  100039  PR ChinaLei Zhong"	"No Co-Author"	"28 November 2006"	"The  gene family is found in a broad range of animal taxa and encodes important gene regulatory proteins involved in a variety of developmental processes. We have obtained clones representing the HMG boxes of twelve  genes from grass carp ()  one of the four major domestic carps in China. The cloned  genes belong to group B1  B2 and C. Our analyses show that whereas the human genome contains a single copy of    and   each of these genes has two co-orthologs in grass carp  and the duplication of  and  occurred before the divergence of grass carp and zebrafish  which support the \"fish-specific whole-genome duplication\" theory. An estimation for the origin of grass carp based on the molecular clock using    and  genes as markers indicates that grass carp (subfamily ) and zebrafish (subfamily ) diverged approximately 60 million years ago. The potential uses of  genes as markers in revealing the evolutionary history of grass carp are discussed."	"grass carp (Ctenopharyngodon idella)                   Sox                 genome duplication  co-ortholog  molecular clock"	"                                                   Research                                            Open Access                                                              Published: 28 November 2006                         Sox genes in grass carp (Ctenopharyngodon idella) with their implications for genome duplication and evolution                         Lei Zhong1 2  Xiaomu Yu1 & Jingou Tong1                                   Genetics Selection Evolution                              volume 38  Article number: 673 (2006)             Cite this article                                                                                                      2256 Accesses                                                                                                              Metrics details                                                                                                                                     The  gene family is found in a broad range of animal taxa and encodes important gene regulatory proteins involved in a variety of developmental processes. We have obtained clones representing the HMG boxes of twelve  genes from grass carp ()  one of the four major domestic carps in China. The cloned  genes belong to group B1  B2 and C. Our analyses show that whereas the human genome contains a single copy of    and   each of these genes has two co-orthologs in grass carp  and the duplication of  and  occurred before the divergence of grass carp and zebrafish  which support the \"fish-specific whole-genome duplication\" theory. An estimation for the origin of grass carp based on the molecular clock using    and  genes as markers indicates that grass carp (subfamily ) and zebrafish (subfamily ) diverged approximately 60 million years ago. The potential uses of  genes as markers in revealing the evolutionary history of grass carp are discussed. Correspondence to                 .  Zhong  L.  Yu  X. & Tong  J.  genes in grass carp () with their implications for genome duplication and evolution.                      673 (2006). https://doi.org/10.1186/1297-9686-38-6-673  Received Accepted Published  grass carp (Ctenopharyngodon idella)                   Sox                 genome duplication  co-ortholog  molecular clock"
"Genetic correlations between conformation traits and radiographic findings in the limbs of German Warmblood riding horses"	"Authors: Kathrin Friederike Stock and Ottmar Distl"	"Department of Animal Breeding and Genetics  University of Veterinary Medicine Hannover (Foundation)  Bünteweg 17p  30559  Hannover  GermanyKathrin Friederike Stock & Ottmar Distl"	"No Co-Author"	"28 November 2006"	"Studbook inspection (SBI) data of 20 768 German Warmblood mares and radiography results (RR) data of 5102 Hanoverian Warmblood horses were used for genetic correlation analyses. The scores on a scale from 0 to 10 were given for conformation and basic quality of gaits  resulting in 14 SBI traits which were used for the correlation analyses. The radiographic findings considered included osseous fragments in fetlock (OFF) and hock joints (OFH)  deforming arthropathy in hock joints (DAH) and distinct radiographic findings in the navicular bones (DNB) which were analyzed as binary traits  and radiographic appearance of the navicular bones (RNB) which was analyzed as a quasi-linear trait. Genetic parameters were estimated multivariately in linear animal models with REML using information on 24 448 horses with SBI and/or RR records. The ranges of heritability estimates were h = 0.14–0.34 for the RR traits and h = 0.09–0.50 for the SBI traits. Negative additive genetic correlations of r = -0.19 to -0.56 were estimated between OFF and conformation of front and hind limbs and walk at hand  and between DNB and hind limb conformation. There were indications of negative additive genetic correlations between DAH and all SBI traits  but because of low prevalence and low heritability of DAH  these results require further scrutiny. Positive additive genetic correlations of r = 0.37–0.52 were estimated between OFF and withers height and between OFH and withers height  indicating that selection for taller horses will increase disposition to develop OFF and OFH. Selection of broodmares with regards to functional conformation will assist  but cannot replace possible selection against radiographic findings in the limbs of young Warmblood riding horses  particularly with regards to OFF."	"riding horse  conformation  studbook inspection  radiographic finding  additive genetic correlation"	"                                                   Research                                            Open Access                                                              Published: 28 November 2006                         Genetic correlations between conformation traits and radiographic findings in the limbs of German Warmblood riding horses                         Kathrin Friederike Stock1 & Ottmar Distl1                                   Genetics Selection Evolution                              volume 38  Article number: 657 (2006)             Cite this article                                                                                                      4783 Accesses                                                                                                              Metrics details                                                                                                                                     Studbook inspection (SBI) data of 20 768 German Warmblood mares and radiography results (RR) data of 5102 Hanoverian Warmblood horses were used for genetic correlation analyses. The scores on a scale from 0 to 10 were given for conformation and basic quality of gaits  resulting in 14 SBI traits which were used for the correlation analyses. The radiographic findings considered included osseous fragments in fetlock (OFF) and hock joints (OFH)  deforming arthropathy in hock joints (DAH) and distinct radiographic findings in the navicular bones (DNB) which were analyzed as binary traits  and radiographic appearance of the navicular bones (RNB) which was analyzed as a quasi-linear trait. Genetic parameters were estimated multivariately in linear animal models with REML using information on 24 448 horses with SBI and/or RR records. The ranges of heritability estimates were h = 0.14–0.34 for the RR traits and h = 0.09–0.50 for the SBI traits. Negative additive genetic correlations of r = -0.19 to -0.56 were estimated between OFF and conformation of front and hind limbs and walk at hand  and between DNB and hind limb conformation. There were indications of negative additive genetic correlations between DAH and all SBI traits  but because of low prevalence and low heritability of DAH  these results require further scrutiny. Positive additive genetic correlations of r = 0.37–0.52 were estimated between OFF and withers height and between OFH and withers height  indicating that selection for taller horses will increase disposition to develop OFF and OFH. Selection of broodmares with regards to functional conformation will assist  but cannot replace possible selection against radiographic findings in the limbs of young Warmblood riding horses  particularly with regards to OFF. Correspondence to                 .  Stock  K.F.  Distl  O. Genetic correlations between conformation traits and radiographic findings in the limbs of German Warmblood riding horses.                      657 (2006). https://doi.org/10.1186/1297-9686-38-6-657  Received Accepted Published  riding horse  conformation  studbook inspection  radiographic finding  additive genetic correlation"
"Comparison of methods for analysis of selective genotyping survival data"	"Authors: Joseph P McElroy  Wuyan Zhang  Kenneth J Koehler  Susan J Lamont and Jack CM Dekkers"	"Department of Animal Science and Center for Integrated Animal Genomics  Iowa State University  Ames  USAJoseph P McElroy  Susan J Lamont & Jack CM Dekkers Department of Statistics  Iowa State University  Ames  USAWuyan Zhang & Kenneth J Koehler"	"No Co-Author"	"28 November 2006"	"Survival traits and selective genotyping datasets are typically not normally distributed  thus common models used to identify QTL may not be statistically appropriate for their analysis. The objective of the present study was to compare models for identification of QTL associated with survival traits  in particular when combined with selective genotyping. Data were simulated to model the survival distribution of a population of chickens challenged with Marek disease virus. Cox proportional hazards (CPH)  linear regression (LR)  and Weibull models were compared for their appropriateness to analyze the data  ability to identify associations of marker alleles with survival  and estimation of effects when all individuals were genotyped (full genotyping) and when selective genotyping was used. Little difference in power was found between the CPH and the LR model for low censoring cases for both full and selective genotyping. The simulated data were not transformed to follow a Weibull distribution and  as a result  the Weibull model generally resulted in less power than the other two models and overestimated effects. Effect estimates from LR and CPH were unbiased when all individuals were genotyped  but overestimated when selective genotyping was used. Thus  LR is preferred for analyzing survival data when the amount of censoring is low because of ease of implementation and interpretation. Including phenotypic data of non-genotyped individuals in selective genotyping analysis increased power  but resulted in LR having an inflated false positive rate  and therefore the CPH model is preferred for this scenario  although transformation of the data may also make the Weibull model appropriate for this case. The results from the research presented herein are directly applicable to interval mapping analyses."	"survival  Cox proportional hazards  Weibull  quantitative trait loci"	"                                                   Research                                            Open Access                                                              Published: 28 November 2006                         Comparison of methods for analysis of selective genotyping survival data                         Joseph P McElroy1  Wuyan Zhang2  Kenneth J Koehler2  Susan J Lamont1 & Jack CM Dekkers1                                   Genetics Selection Evolution                              volume 38  Article number: 637 (2006)             Cite this article                                                                                                      1571 Accesses                                                                                                     1 Citations                                                                                             Metrics details                                                                                                                                     Survival traits and selective genotyping datasets are typically not normally distributed  thus common models used to identify QTL may not be statistically appropriate for their analysis. The objective of the present study was to compare models for identification of QTL associated with survival traits  in particular when combined with selective genotyping. Data were simulated to model the survival distribution of a population of chickens challenged with Marek disease virus. Cox proportional hazards (CPH)  linear regression (LR)  and Weibull models were compared for their appropriateness to analyze the data  ability to identify associations of marker alleles with survival  and estimation of effects when all individuals were genotyped (full genotyping) and when selective genotyping was used. Little difference in power was found between the CPH and the LR model for low censoring cases for both full and selective genotyping. The simulated data were not transformed to follow a Weibull distribution and  as a result  the Weibull model generally resulted in less power than the other two models and overestimated effects. Effect estimates from LR and CPH were unbiased when all individuals were genotyped  but overestimated when selective genotyping was used. Thus  LR is preferred for analyzing survival data when the amount of censoring is low because of ease of implementation and interpretation. Including phenotypic data of non-genotyped individuals in selective genotyping analysis increased power  but resulted in LR having an inflated false positive rate  and therefore the CPH model is preferred for this scenario  although transformation of the data may also make the Weibull model appropriate for this case. The results from the research presented herein are directly applicable to interval mapping analyses. Correspondence to                 .  McElroy  J.P.  Zhang  W.  Koehler  K.J.  Comparison of methods for analysis of selective genotyping survival data.                      637 (2006). https://doi.org/10.1186/1297-9686-38-6-637  Received Accepted Published  survival  Cox proportional hazards  Weibull  quantitative trait loci"
"Genetic heterogeneity of residual variance in broiler chickens"	"Authors: Suzanne J Rowe  Ian MS White  Santiago Avendaño and William G Hill"	"Institute of Evolutionary Biology  School of Biological Sciences  University of Edinburgh  West Mains Road  Edinburgh  EH9 3JT  UKSuzanne J Rowe  Ian MS White & William G Hill Aviagen Ltd.  Newbridge  Midlothian  EH28 8SZ  UKSantiago Avendaño"	"No Co-Author"	"28 November 2006"	"Aims were to estimate the extent of genetic heterogeneity in environmental variance. Data comprised 99 535 records of 35-day body weights from broiler chickens reared in a controlled environment. Residual variance within dam families was estimated using ASREML  after fitting fixed effects such as genetic groups and hatches  for each of 377 genetically contemporary sires with a large number of progeny (> 100 males or females each). Residual variance was computed separately for male and female offspring  and after correction for sampling  strong evidence for heterogeneity was found  the standard deviation between sires in within variance amounting to 15–18% of its mean. Reanalysis using log-transformed data gave similar results  and elimination of 2–3% of outlier data reduced the heterogeneity but it was still over 10%. The correlation between estimates for males and females was low  however. The correlation between sire effects on progeny mean and residual variance for body weight was small and negative (-0.1). Using a data set bigger than any yet presented and on a trait measurable in both sexes  this study has shown evidence for heterogeneity in the residual variance  which could not be explained by segregation of major genes unless very few determined the trait."	"broiler chickens  body weight  genetic variance  environmental variance  heterogeneity of variance"	"                                                   Research                                            Open Access                                                              Published: 28 November 2006                         Genetic heterogeneity of residual variance in broiler chickens                         Suzanne J Rowe1  Ian MS White1  Santiago Avendaño2 & William G Hill1                                   Genetics Selection Evolution                              volume 38  Article number: 617 (2006)             Cite this article                                                                                                      2324 Accesses                                                                                                     34 Citations                                                                                                                                  0 Altmetric                                                                                                     Metrics details                                                                                                                                     Aims were to estimate the extent of genetic heterogeneity in environmental variance. Data comprised 99 535 records of 35-day body weights from broiler chickens reared in a controlled environment. Residual variance within dam families was estimated using ASREML  after fitting fixed effects such as genetic groups and hatches  for each of 377 genetically contemporary sires with a large number of progeny (> 100 males or females each). Residual variance was computed separately for male and female offspring  and after correction for sampling  strong evidence for heterogeneity was found  the standard deviation between sires in within variance amounting to 15–18% of its mean. Reanalysis using log-transformed data gave similar results  and elimination of 2–3% of outlier data reduced the heterogeneity but it was still over 10%. The correlation between estimates for males and females was low  however. The correlation between sire effects on progeny mean and residual variance for body weight was small and negative (-0.1). Using a data set bigger than any yet presented and on a trait measurable in both sexes  this study has shown evidence for heterogeneity in the residual variance  which could not be explained by segregation of major genes unless very few determined the trait. Correspondence to                 .  Rowe  S.J.  White  I.M.  Avendaño  S.  Genetic heterogeneity of residual variance in broiler chickens.                      617 (2006). https://doi.org/10.1186/1297-9686-38-6-617  Received Accepted Published  broiler chickens  body weight  genetic variance  environmental variance  heterogeneity of variance"
"Multibreed analysis by splitting the breeding values"	"Authors: Luis Alberto García-Cortés and Miguel Ángel Toro"	"Departamento de Mejora Genética Animal  SGIT-INIA  Carretera de la Coruña  Km. 7  28040  Madrid  SpainLuis Alberto García-Cortés & Miguel Ángel Toro Departamento de Producción Animal  ETSI Agrónomos  Universidad Politécnica de Madrid  SpainLuis Alberto García-Cortés"	"No Co-Author"	"28 November 2006"	"An equivalent model for multibreed variance covariance estimation is presented. It considers the additive case including or not the segregation variances. The model is based on splitting the additive genetic values in several independent parts depending on their genetic origin. For each part  it expresses the covariance between relatives as a partial numerator relationship matrix times the corresponding variance component. Estimation of fixed effects  random effects or variance components provided by the model are as simple as any model including several random factors. We present a small example describing the mixed model equations for genetic evaluations and two simulated examples to illustrate the Bayesian variance component estimation."	"segregation variance  multibreed population  genetic evaluation  mixed model equations  Gibbs sampler"	"                                                   Research                                            Open Access                                                              Published: 28 November 2006                         Multibreed analysis by splitting the breeding values                         Luis Alberto García-Cortés1 2 & Miguel Ángel Toro1                                   Genetics Selection Evolution                              volume 38  Article number: 601 (2006)             Cite this article                                                                                                      1505 Accesses                                                                                                              Metrics details                                                                                                                                     An equivalent model for multibreed variance covariance estimation is presented. It considers the additive case including or not the segregation variances. The model is based on splitting the additive genetic values in several independent parts depending on their genetic origin. For each part  it expresses the covariance between relatives as a partial numerator relationship matrix times the corresponding variance component. Estimation of fixed effects  random effects or variance components provided by the model are as simple as any model including several random factors. We present a small example describing the mixed model equations for genetic evaluations and two simulated examples to illustrate the Bayesian variance component estimation. Correspondence to                 .  García-Cortés  L.A.  Toro  M.Á. Multibreed analysis by splitting the breeding values.                      601 (2006). https://doi.org/10.1186/1297-9686-38-6-601  Received Accepted Published  segregation variance  multibreed population  genetic evaluation  mixed model equations  Gibbs sampler"
"Genetic analysis of growth curves using the SAEM algorithm"	"Authors: Florence Jaffrézic  Cristian Meza  Marc Lavielle and Jean-Louis Foulley"	"Quantitative and Applied Genetics  INRA  78352  Jouy-en-Josas Cedex  FranceFlorence Jaffrézic & Jean-Louis Foulley Laboratoire de Mathématiques  Université Paris Sud  91400  Orsay  FranceCristian Meza & Marc Lavielle"	"No Co-Author"	"28 November 2006"	"The analysis of nonlinear function-valued characters is very important in genetic studies  especially for growth traits of agricultural and laboratory species. Inference in nonlinear mixed effects models is  however  quite complex and is usually based on likelihood approximations or Bayesian methods. The aim of this paper was to present an efficient stochastic EM procedure  namely the SAEM algorithm  which is much faster to converge than the classical Monte Carlo EM algorithm and Bayesian estimation procedures  does not require specification of prior distributions and is quite robust to the choice of starting values. The key idea is to recycle the simulated values from one iteration to the next in the EM algorithm  which considerably accelerates the convergence. A simulation study is presented which confirms the advantages of this estimation procedure in the case of a genetic analysis. The SAEM algorithm was applied to real data sets on growth measurements in beef cattle and in chickens. The proposed estimation procedure  as the classical Monte Carlo EM algorithm  provides significance tests on the parameters and likelihood based model comparison criteria to compare the nonlinear models with other longitudinal methods."	"genetic analysis  growth curves  longitudinal data  stochastic approximation EM algorithm"	"                                                   Research                                            Open Access                                                              Published: 28 November 2006                         Genetic analysis of growth curves using the SAEM algorithm                         Florence Jaffrézic1  Cristian Meza2  Marc Lavielle2 & Jean-Louis Foulley1                                   Genetics Selection Evolution                              volume 38  Article number: 583 (2006)             Cite this article                                                                                                      2191 Accesses                                                                                                              Metrics details                                                                                                                                     The analysis of nonlinear function-valued characters is very important in genetic studies  especially for growth traits of agricultural and laboratory species. Inference in nonlinear mixed effects models is  however  quite complex and is usually based on likelihood approximations or Bayesian methods. The aim of this paper was to present an efficient stochastic EM procedure  namely the SAEM algorithm  which is much faster to converge than the classical Monte Carlo EM algorithm and Bayesian estimation procedures  does not require specification of prior distributions and is quite robust to the choice of starting values. The key idea is to recycle the simulated values from one iteration to the next in the EM algorithm  which considerably accelerates the convergence. A simulation study is presented which confirms the advantages of this estimation procedure in the case of a genetic analysis. The SAEM algorithm was applied to real data sets on growth measurements in beef cattle and in chickens. The proposed estimation procedure  as the classical Monte Carlo EM algorithm  provides significance tests on the parameters and likelihood based model comparison criteria to compare the nonlinear models with other longitudinal methods. Correspondence to                 .  Jaffrézic  F.  Meza  C.  Lavielle  M.  Genetic analysis of growth curves using the SAEM algorithm.                      583 (2006). https://doi.org/10.1186/1297-9686-38-6-583  Received Accepted Published  genetic analysis  growth curves  longitudinal data  stochastic approximation EM algorithm"
"A bivariate quantitative genetic model for a threshold trait and a survival trait"	"Authors: Lars Holm Damgaard and Inge Riis Korsgaard"	"Department of Animal Science and Animal Health  Royal Veterinary and Agricultural University  Grønnegårdsvej 2  1870  Frederiksberg C  DenmarkLars Holm Damgaard Department of Genetics and Biotechnology  Danish Institute of Agricultural Sciences  P.O. Box 50  8830  Tjele  DenmarkLars Holm Damgaard & Inge Riis Korsgaard"	"No Co-Author"	"28 November 2006"	"Many of the functional traits considered in animal breeding can be analyzed as threshold traits or survival traits with examples including disease traits  conformation scores  calving difficulty and longevity. In this paper we derive and implement a bivariate quantitative genetic model for a threshold character and a survival trait that are genetically and environmentally correlated. For the survival trait  we considered the Weibull log-normal animal frailty model. A Bayesian approach using Gibbs sampling was adopted in which model parameters were augmented with unobserved liabilities associated with the threshold trait. The fully conditional posterior distributions associated with parameters of the threshold trait reduced to well known distributions. For the survival trait the two baseline Weibull parameters were updated jointly by a Metropolis-Hastings step. The remaining model parameters with non-normalized fully conditional distributions were updated univariately using adaptive rejection sampling. The Gibbs sampler was tested in a simulation study and illustrated in a joint analysis of calving difficulty and longevity of dairy cattle. The simulation study showed that the estimated marginal posterior distributions covered well and placed high density to the true values used in the simulation of data. The data analysis of calving difficulty and longevity showed that genetic variation exists for both traits. The additive genetic correlation was moderately favorable with marginal posterior mean equal to 0.37 and 95% central posterior credibility interval ranging between 0.11 and 0.61. Therefore  this study suggests that selection for improving one of the two traits will be beneficial for the other trait as well."	"bivariate genetic model  survival trait  ordered categorical trait  Bayesian analysis"	"                                                   Research                                            Open Access                                                              Published: 28 November 2006                         A bivariate quantitative genetic model for a threshold trait and a survival trait                         Lars Holm Damgaard1 2 & Inge Riis Korsgaard2                                   Genetics Selection Evolution                              volume 38  Article number: 565 (2006)             Cite this article                                                                                                      2199 Accesses                                                                                                              Metrics details                                                                                                                                     Many of the functional traits considered in animal breeding can be analyzed as threshold traits or survival traits with examples including disease traits  conformation scores  calving difficulty and longevity. In this paper we derive and implement a bivariate quantitative genetic model for a threshold character and a survival trait that are genetically and environmentally correlated. For the survival trait  we considered the Weibull log-normal animal frailty model. A Bayesian approach using Gibbs sampling was adopted in which model parameters were augmented with unobserved liabilities associated with the threshold trait. The fully conditional posterior distributions associated with parameters of the threshold trait reduced to well known distributions. For the survival trait the two baseline Weibull parameters were updated jointly by a Metropolis-Hastings step. The remaining model parameters with non-normalized fully conditional distributions were updated univariately using adaptive rejection sampling. The Gibbs sampler was tested in a simulation study and illustrated in a joint analysis of calving difficulty and longevity of dairy cattle. The simulation study showed that the estimated marginal posterior distributions covered well and placed high density to the true values used in the simulation of data. The data analysis of calving difficulty and longevity showed that genetic variation exists for both traits. The additive genetic correlation was moderately favorable with marginal posterior mean equal to 0.37 and 95% central posterior credibility interval ranging between 0.11 and 0.61. Therefore  this study suggests that selection for improving one of the two traits will be beneficial for the other trait as well. Correspondence to                 .  Damgaard  L.H.  Korsgaard  I.R. A bivariate quantitative genetic model for a threshold trait and a survival trait.                      565 (2006). https://doi.org/10.1186/1297-9686-38-6-565  Received Accepted Published  bivariate genetic model  survival trait  ordered categorical trait  Bayesian analysis"
"Comparative analysis of vertebrate EIF2AK2 (PKR) genes and assignment of the equine gene to ECA15q24–q25 and the bovine gene to BTA11q12–q15"	"Authors: Andrey A. Perelygin  Teri L. Lear  Andrey A. Zharkikh and Margo A. Brinton"	"Biology Department  Georgia State University  Atlanta  GA  30302  USAAndrey A. Perelygin & Margo A. Brinton Department of Veterinary Science  M.H. Gluck Equine Research Center  University of Kentucky  Lexington  KY  40546  USATeri L. Lear Bioinformatics Department  Myriad Genetics  Inc  Salt Lake City  UT  84108  USAAndrey A. Zharkikh"	"No Co-Author"	"6 September 2006"	"The structures of the canine  rabbit  bovine and equine  genes were determined. Each of these genes has a 5' non-coding exon as well as 15 coding exons. All of the canine  bovine and equine  introns have consensus donor and acceptor splice sites. In the equine  gene  a unique single nucleotide polymorphism that encoded a Tyr329Cys substitution was detected. Regulatory elements predicted in the promoter region were conserved in ungulates  primates  rodents  Afrotheria (elephant) and Insectifora (shrew). Western clawed frog and fugu  gene sequences were detected in the USCS Genome Browser and compared to those of other vertebrate  genes. A comparison of EIF2AK2 protein domains in vertebrates indicates that the kinase catalytic domains were evolutionarily more conserved than the nucleic acid-binding motifs. Nucleotide substitution rates were uniform among the vertebrate sequences with the exception of the zebrafish and goldfish  genes  which showed substitution rates about 20% higher than those of other vertebrates. FISH was used to physically assign the horse and cattle genes to chromosome locations  ECA15q24–q25 and BTA11q12–15  respectively. Comparative mapping data confirmed conservation of synteny between ungulates  humans and rodents."	"translation initiation factor  innate immunity  phylogenetic analysis  FISH mapping"	"                                                   Research                                            Open Access                                                              Published: 06 September 2006                         Comparative analysis of vertebrate EIF2AK2 (PKR) genes and assignment of the equine gene to ECA15q24–q25 and the bovine gene to BTA11q12–q15                         Andrey A. Perelygin1  Teri L. Lear2  Andrey A. Zharkikh3 & Margo A. Brinton1                                   Genetics Selection Evolution                              volume 38  Article number: 551 (2006)             Cite this article                                                                                                      1833 Accesses                                                                                                     5 Citations                                                                                             Metrics details                                                                                                                                     The structures of the canine  rabbit  bovine and equine  genes were determined. Each of these genes has a 5' non-coding exon as well as 15 coding exons. All of the canine  bovine and equine  introns have consensus donor and acceptor splice sites. In the equine  gene  a unique single nucleotide polymorphism that encoded a Tyr329Cys substitution was detected. Regulatory elements predicted in the promoter region were conserved in ungulates  primates  rodents  Afrotheria (elephant) and Insectifora (shrew). Western clawed frog and fugu  gene sequences were detected in the USCS Genome Browser and compared to those of other vertebrate  genes. A comparison of EIF2AK2 protein domains in vertebrates indicates that the kinase catalytic domains were evolutionarily more conserved than the nucleic acid-binding motifs. Nucleotide substitution rates were uniform among the vertebrate sequences with the exception of the zebrafish and goldfish  genes  which showed substitution rates about 20% higher than those of other vertebrates. FISH was used to physically assign the horse and cattle genes to chromosome locations  ECA15q24–q25 and BTA11q12–15  respectively. Comparative mapping data confirmed conservation of synteny between ungulates  humans and rodents. Correspondence to                 .  Perelygin  A.A.  Lear  T.L.  Zharkikh  A.A.  Comparative analysis of vertebrate  () genes and assignment of the equine gene to ECA15q24–q25 and the bovine gene to BTA11q12–q15.                      551 (2006). https://doi.org/10.1186/1297-9686-38-5-551  Received Accepted Published  translation initiation factor  innate immunity  phylogenetic analysis  FISH mapping"
"Sequence heterogeneity and phylogenetic relationships between the copia retrotransposon in Drosophila species of the repleta and melanogaster groups"	"Authors: Luciane M. De Almeida and Claudia M.A. Carareto"	"Universidade Estadual Paulista (UNESP)  Departamento de Biologia  15054-000  São José do Rio Preto  SP  BrazilLuciane M. De Almeida & Claudia M.A. Carareto"	"No Co-Author"	"6 September 2006"	"Although the retrotransposon  has been studied in the  group of  species  very little is known about  dynamism and evolution in other groups. We analyzed the occurrence and heterogeneity of the  5'LTR-ULR partial sequence and their phylogenetic relationships in 24 species of the  group of . PCR showed that  occurs in 18 out of the 24 species evaluated. Sequencing was possible in only eight species. The sequences showed a low nucleotide diversity  which suggests selective constraints maintaining this regulatory region over evolutionary time. On the contrary  the low nucleotide divergence and the phylogenetic relationships between the // species subgroup suggest horizontal transfer. Sixteen transcription factor binding sites were identified in the LTR-ULR  and  consensus sequences. However  these motifs are not homologous  neither according to their position in the LTR-ULR sequences  nor according to their sequences. Taken together  the low motif homologies  the phylogenetic relationship and the great nucleotide divergence between the  and  sequences reinforce the hypothesis that there are two  families."	"copia retrotransposon  nucleotide diversity  copia families"	"                                                   Research                                            Open Access                                                              Published: 06 September 2006                         Sequence heterogeneity and phylogenetic relationships between the copia retrotransposon in Drosophila species of the repleta and melanogaster groups                         Luciane M. De Almeida1 & Claudia M.A. Carareto1                                   Genetics Selection Evolution                              volume 38  Article number: 535 (2006)             Cite this article                                                                                                      1483 Accesses                                                                                                     8 Citations                                                                                                                                  3 Altmetric                                                                                                     Metrics details                                                                                                                                     Although the retrotransposon  has been studied in the  group of  species  very little is known about  dynamism and evolution in other groups. We analyzed the occurrence and heterogeneity of the  5'LTR-ULR partial sequence and their phylogenetic relationships in 24 species of the  group of . PCR showed that  occurs in 18 out of the 24 species evaluated. Sequencing was possible in only eight species. The sequences showed a low nucleotide diversity  which suggests selective constraints maintaining this regulatory region over evolutionary time. On the contrary  the low nucleotide divergence and the phylogenetic relationships between the // species subgroup suggest horizontal transfer. Sixteen transcription factor binding sites were identified in the LTR-ULR  and  consensus sequences. However  these motifs are not homologous  neither according to their position in the LTR-ULR sequences  nor according to their sequences. Taken together  the low motif homologies  the phylogenetic relationship and the great nucleotide divergence between the  and  sequences reinforce the hypothesis that there are two  families. Correspondence to                 .  De Almeida  L.M.  Carareto  C.M. Sequence heterogeneity and phylogenetic relationships between the  retrotransposon in  species of the  and  groups.                      535 (2006). https://doi.org/10.1186/1297-9686-38-5-535  Received Accepted Published  copia retrotransposon  nucleotide diversity  copia families"
"Polymorphisms of two Y chromosome microsatellites in Chinese cattle"	"Authors: Xin Cai  Hong Chen  Shan Wang  Kai Xue and Chuzhao Lei"	"College of Animal Science and Technology  Northwest A&F University  Shaanxi Key Laboratory of Agricultural Molecular Biology  Yangling  Shaanxi  712100  PR  ChinaXin Cai  Hong Chen  Shan Wang  Kai Xue & Chuzhao Lei Institute of Cellular and Molecular Biology  Xuzhou Normal University  Xuzhou  Jiangsu  221116  PR  ChinaHong Chen"	"No Co-Author"	"6 September 2006"	"Two Y chromosome specific microsatellites  and  were genotyped and assessed for polymorphisms in a total of 423 unrelated males from 25 indigenous Chinese cattle breeds. Consistently  both microsatellites displayed specific indicine and taurine alleles in each bull examined. The indicine and taurine alleles were detected in 248 males (58.6%)  and 175 males (41.4%)  respectively  although these frequencies varied amongst different breeds examined. The indicine alleles dominated in the southern group (92.4%)  while the taurine alleles dominated in the northern group (95.5%). Hainan Island was possibly the site for the origin of Chinese zebu  and Tibetan cattle were probably independently domesticated from another strain of . The geographical distribution of these frequencies reveals a pattern of male indicine introgression and a hybrid zone of indicine and taurine cattle in China. The declining south-to-north and east-to-west gradient of male indicine introgression in China could be explained by historical data  geographical segregation and temperature and weather conditions."	"Chinese cattle  taurine  indicine  genetic introgression  Y chromosome"	"                                                   Research                                            Open Access                                                              Published: 06 September 2006                         Polymorphisms of two Y chromosome microsatellites in Chinese cattle                         Xin Cai1  Hong Chen1 2  Shan Wang1  Kai Xue1 & Chuzhao Lei1                                   Genetics Selection Evolution                              volume 38  Article number: 525 (2006)             Cite this article                                                                                                      2016 Accesses                                                                                                     18 Citations                                                                                             Metrics details                                                                                                                                     Two Y chromosome specific microsatellites  and  were genotyped and assessed for polymorphisms in a total of 423 unrelated males from 25 indigenous Chinese cattle breeds. Consistently  both microsatellites displayed specific indicine and taurine alleles in each bull examined. The indicine and taurine alleles were detected in 248 males (58.6%)  and 175 males (41.4%)  respectively  although these frequencies varied amongst different breeds examined. The indicine alleles dominated in the southern group (92.4%)  while the taurine alleles dominated in the northern group (95.5%). Hainan Island was possibly the site for the origin of Chinese zebu  and Tibetan cattle were probably independently domesticated from another strain of . The geographical distribution of these frequencies reveals a pattern of male indicine introgression and a hybrid zone of indicine and taurine cattle in China. The declining south-to-north and east-to-west gradient of male indicine introgression in China could be explained by historical data  geographical segregation and temperature and weather conditions. Correspondence to                 .  Cai  X.  Chen  H.  Wang  S.  Polymorphisms of two Y chromosome microsatellites in Chinese cattle.                      525 (2006). https://doi.org/10.1186/1297-9686-38-5-525  Received Accepted Published  Chinese cattle  taurine  indicine  genetic introgression  Y chromosome"
