"Title"	"Authors"	"Author_Affiliation"	"Correspondence_Author"	"Publish_Date"	"Abstract"	"Keywords"	"Full_Paper"
"Correlations of genetic resistance of chickens to Marek's disease viruses with vaccination protection and in vivo response to phytohemaglutinin"	"Authors: JS Gavora  JL Spencer  I Okada  AA Grunder  PS Griffin and E. Sally"	""	"No Co-Author"	"15 December 1990"	"(To access the full article  please see PDF)"	"Disease Virus  Full Article  Genetic Resistance  Vaccination Protection"	"                                                   Research                                            Open Access                                                              Published: 15 December 1990                         Correlations of genetic resistance of chickens to Marek's disease viruses with vaccination protection and in vivo response to phytohemaglutinin                         JS Gavora  JL Spencer  I Okada  AA Grunder  PS Griffin & E. Sally                                   Genetics Selection Evolution                              volume 22  Article number: 457 (1990)             Cite this article                                                                                                      1030 Accesses                                                                                                     3 Citations                                                                                             Metrics details                                                                                                                                      Gavora  J.  Spencer  J.  Okada  I.  Correlations of genetic resistance of chickens to Marek's disease viruses with vaccination protection and  response to phytohemaglutinin.                      457 (1990). https://doi.org/10.1186/1297-9686-22-4-457  Received Accepted Published  Disease Virus  Full Article  Genetic Resistance  Vaccination Protection"
"Genetic aspects of a new mutation (Sal-s ) to sex-linked imperfect albinism in chickens"	"Authors: FG Silversides and RD Crawford"	""	"No Co-Author"	"15 December 1990"	"(To access the full article  please see PDF)"	"Full Article  Genetic Aspect"	"                                                   Research                                            Open Access                                                              Published: 15 December 1990                         Genetic aspects of a new mutation (Sal-s) to sex-linked imperfect albinism in chickens                         FG Silversides & RD Crawford                                   Genetics Selection Evolution                              volume 22  Article number: 447 (1990)             Cite this article                                                                                                      1186 Accesses                                                                                                     13 Citations                                                                                             Metrics details                                                                                                                                      Silversides  F.  Crawford  R. Genetic aspects of a new mutation () to sex-linked imperfect albinism in chickens.                      447 (1990). https://doi.org/10.1186/1297-9686-22-4-447  Received Accepted Published  Full Article  Genetic Aspect"
"Estimation of crossbreeding parameters between Large White and Meishan porcine breeds. II. Growth before weaning and growth of females during the growing and reproductive periods"	"Authors: JP Bidanel  JC Caritez and C Legault"	""	"No Co-Author"	"15 December 1990"	"(To access the full article  please see PDF)"	"Full Article  Reproductive Period  Porcine Breed"	"                                                   Research                                            Open Access                                                              Published: 15 December 1990                         Estimation of crossbreeding parameters between Large White and Meishan porcine breeds. II. Growth before weaning and growth of females during the growing and reproductive periods                         JP Bidanel  JC Caritez & C Legault                                   Genetics Selection Evolution                              volume 22  Article number: 431 (1990)             Cite this article                                                                                                      1089 Accesses                                                                                                     10 Citations                                                                                             Metrics details                                                                                                                                      Bidanel  J.  Caritez  J. & Legault  C. Estimation of crossbreeding parameters between Large White and Meishan porcine breeds. II. Growth before weaning and growth of females during the growing and reproductive periods.                      431 (1990). https://doi.org/10.1186/1297-9686-22-4-431  Received Accepted Published  Full Article  Reproductive Period  Porcine Breed"
"Computing inbreeding coefficients quickly"	"Authors: B Tier"	""	"No Co-Author"	"15 December 1990"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Research                                            Open Access                                                              Published: 15 December 1990                         Computing inbreeding coefficients quickly                         B Tier                                   Genetics Selection Evolution                              volume 22  Article number: 419 (1990)             Cite this article                                                                                                      3328 Accesses                                                                                                     40 Citations                                                                                             Metrics details                                                                                                                                      Tier  B. Computing inbreeding coefficients quickly.                      419 (1990). https://doi.org/10.1186/1297-9686-22-4-419  Received Accepted Published  Full Article"
"Variance estimation from integrated likelihoods (VEIL)"	"Authors: D Gianola and JL Foulley"	""	"No Co-Author"	"15 December 1990"	"(To access the full article  please see PDF)"	"Variance Estimation  Full Article"	"                                                   Research                                            Open Access                                                              Published: 15 December 1990                         Variance estimation from integrated likelihoods (VEIL)                         D Gianola & JL Foulley                                   Genetics Selection Evolution                              volume 22  Article number: 403 (1990)             Cite this article                                                                                                      2593 Accesses                                                                                                     20 Citations                                                                                             Metrics details                                                                                                                                      Gianola  D.  Foulley  J. Variance estimation from integrated likelihoods (VEIL).                      403 (1990). https://doi.org/10.1186/1297-9686-22-4-403  Received Accepted Published  Variance Estimation  Full Article"
"Hobo elements and their deletion-derivative sequences in Drosophila melanogaster and its sibling species D simulans  D mauritiana and D sechellia"	"Authors: G Periquet  M-H Hamelin  R Kalmes and J Eeken"	""	"No Co-Author"	"15 December 1990"	"(To access the full article  please see PDF)"	"Full Article  Sibling Species  Hobo Element"	"                                                   Research                                            Open Access                                                              Published: 15 December 1990                         Hobo elements and their deletion-derivative sequences in Drosophila melanogaster and its sibling species D simulans  D mauritiana and D sechellia                         G Periquet  M-H Hamelin  R Kalmes & J Eeken                                   Genetics Selection Evolution                              volume 22  Article number: 393 (1990)             Cite this article                                                                                                      1000 Accesses                                                                                                     15 Citations                                                                                             Metrics details                                                                                                                                      Periquet  G.  Hamelin  M.  Kalmes  R.   elements and their deletion-derivative sequences in  and its sibling species  and .                      393 (1990). https://doi.org/10.1186/1297-9686-22-4-393  Received Accepted Published  Full Article  Sibling Species  Hobo Element"
"Starvation and desiccation tolerance in Drosophila melanogaster: differences between European  North African and Afrotropical populations"	"Authors: JL Da Lage  P Capy and JR David"	""	"No Co-Author"	"15 December 1990"	"(To access the full article  please see PDF)"	"Full Article  Desiccation Tolerance"	"                                                   Research                                            Open Access                                                              Published: 15 December 1990                         Starvation and desiccation tolerance in Drosophila melanogaster: differences between European  North African and Afrotropical populations                         JL Da Lage  P Capy & JR David                                   Genetics Selection Evolution                              volume 22  Article number: 381 (1990)             Cite this article                                                                                                      1390 Accesses                                                                                                     29 Citations                                                                                             Metrics details                                                                                                                                      Da Lage  J.  Capy  P. & David  J. Starvation and desiccation tolerance in : differences between European  North African and Afrotropical populations.                      381 (1990). https://doi.org/10.1186/1297-9686-22-4-381  Received Accepted Published  Full Article  Desiccation Tolerance"
"On sire evaluation with uncertain paternity"	"Authors: JL Foulley  R Thompson and D Gianola"	""	"No Co-Author"	"15 October 1990"	"(To access the full article  please see PDF)"	"Full Article  Sire Evaluation  Uncertain Paternity"	"                                                   Research                                            Open Access                                                              Published: 15 October 1990                         On sire evaluation with uncertain paternity                         JL Foulley  R Thompson & D Gianola                                   Genetics Selection Evolution                              volume 22  Article number: 373 (1990)             Cite this article                                                                                                      807 Accesses                                                                                                     2 Citations                                                                                             Metrics details                                                                                                                                      Foulley  J.  Thompson  R. & Gianola  D. On sire evaluation with uncertain paternity.                      373 (1990). https://doi.org/10.1186/1297-9686-22-3-373  Received Accepted Published  Full Article  Sire Evaluation  Uncertain Paternity"
"Génétique des populations de chats domestiques de l'île de la Réunion"	"Authors: P Dreux"	""	"No Co-Author"	"15 October 1990"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Research                                            Open Access                                                              Published: 15 October 1990                         Génétique des populations de chats domestiques de l'île de la Réunion                         P Dreux                                   Genetics Selection Evolution                              volume 22  Article number: 367 (1990)             Cite this article                                                                                                      1007 Accesses                                                                                                              Metrics details                                                                                                                                      Dreux  P. Génétique des populations de chats domestiques de l'île de la Réunion.                      367 (1990). https://doi.org/10.1186/1297-9686-22-3-367  Received Accepted Published  Full Article"
"Synaptonemal complex behaviour in a bull homozygous for the 1;29 Robertsonian translocation"	"Authors: A Bouvet and EP Cribiu"	""	"No Co-Author"	"15 October 1990"	"(To access the full article  please see PDF)"	"Complex Behaviour  Synaptonemal Complex  Full Article  Robertsonian Translocation"	"                                                   Research                                            Open Access                                                              Published: 15 October 1990                         Synaptonemal complex behaviour in a bull homozygous for the 1;29 Robertsonian translocation                         A Bouvet & EP Cribiu                                   Genetics Selection Evolution                              volume 22  Article number: 361 (1990)             Cite this article                                                                                                      1072 Accesses                                                                                                     1 Citations                                                                                             Metrics details                                                                                                                                      Bouvet  A.  Cribiu  E. Synaptonemal complex behaviour in a bull homozygous for the 1;29 Robertsonian translocation.                      361 (1990). https://doi.org/10.1186/1297-9686-22-3-361  Received Accepted Published  Complex Behaviour  Synaptonemal Complex  Full Article  Robertsonian Translocation"
"Genetic analysis of twinning rate in Israeli Holstein cattle"	"Authors: M Ron  E Ezra and JI Weller"	""	"No Co-Author"	"15 October 1990"	"(To access the full article  please see PDF)"	"Genetic Analysis  Full Article  Holstein Cattle"	"                                                   Research                                            Open Access                                                              Published: 15 October 1990                         Genetic analysis of twinning rate in Israeli Holstein cattle                         M Ron  E Ezra & JI Weller                                   Genetics Selection Evolution                              volume 22  Article number: 349 (1990)             Cite this article                                                                                                      1507 Accesses                                                                                                     18 Citations                                                                                             Metrics details                                                                                                                                      Ron  M.  Ezra  E. & Weller  J. Genetic analysis of twinning rate in Israeli Holstein cattle.                      349 (1990). https://doi.org/10.1186/1297-9686-22-3-349  Received Accepted Published  Genetic Analysis  Full Article  Holstein Cattle"
